grupo_id;grupo_descricao;codigo;descricao;soma;valor_empenhado;valor_liquidado;valor_pago;soma_qtde;n;media;media_qtde;desviopadrao;desviopadrao_qtde;soma_grupo;soma_qtde_grupo;n_grupo;media_grupo;media_qtde_grupo;desviopadrao_grupo;desviopadrao_qtde_grupo;padronizacao;padronizacao_qtde;distribuicao_normal;relevancia;criticidade;impacto;probabilidade;risco;relevancia_ai;criticidade_denuncias;criticidade_corregedoria;criticidade_relatorio_auditoria;criticidade_alertaorgao;criticidade_integridade;relevancia_idorc;distribuicao_normal_qtde;distribuicao_normal_qtde_inversa
0512;Elemento Item;0040;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA - SEM INFORMACAO;116593.64;116593.64;116593.64;116593.64;22;22;5299.7109090909090909;1.00000000000000000000;5311.805863865807;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.279;-0.158;0.39012;;;;;;;;;;;;;0.43723;
0512;Elemento Item;0036;OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA - SEM INFORMACAO;1369056.99;1369056.99;1369056.99;1369056.99;31;31;44163.128709677419;1.00000000000000000000;50383.30589382;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.272;-0.158;0.39281;;;;;;;;;;;;;0.43723;
0512;Elemento Item;0033;PASSAGENS E DESPESAS COM LOCOMOCAO - SEM INFORMACAO;3383557.72;3383557.72;3383557.72;3383557.72;79;79;42829.844556962025;1.00000000000000000000;83801.62823983;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.260;-0.155;0.39743;;;;;;;;;;;;;0.43841;
0512;Elemento Item;1313;OBRIGACOES PATRONAIS - OBRIGACAO PATRONAL - MEDICOS RESIDENTES;5074456.47;5074456.47;5074456.47;5074456.47;34;34;149248.719705882353;1.00000000000000000000;109849.71041359;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.249;-0.158;0.40168;;;;;;;;;;;;;0.43723;
0512;Elemento Item;0047;OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS - SEM INFORMACAO;1284517.63;1284517.63;1284517.63;1284517.63;46;46;27924.296304347826;1.00000000000000000000;26502.07657549;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.272;-0.157;0.39281;;;;;;;;;;;;;0.43762;
0512;Elemento Item;0014;DIARIAS - CIVIL - SEM INFORMACAO;5217631.28;5217631.28;5217631.28;5217631.28;107;107;48762.909158878505;1.00000000000000000000;101401.11598781;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.249;-0.153;0.40168;;;;;;;;;;;;;0.43920;
0512;Elemento Item;0501;OUTROS BENEFICIOS PREVIDENCIARIOS DO SERVIDOR OU DO MILITAR - AUXILIO-RECLUSAO;1600755.34;1600755.34;1289733.39;1060230.44;38;38;42125.140526315789;1.00000000000000000000;51532.59811456;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.270;-0.157;0.39358;;;;;;;;;;;;;0.43762;
0512;Elemento Item;0030;MATERIAL DE CONSUMO - SEM INFORMACAO;16581926.59;16581926.59;16581926.59;16581926.59;149;149;111288.097919463087;1.00000000000000000000;360719.28935808;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.180;-0.151;0.42858;;;;;;;;;;;;;0.43999;
0512;Elemento Item;0039;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA - SEM INFORMACAO;23320194.86;23320194.86;23320194.86;23320194.86;160;160;145751.217875000000;1.00000000000000000000;328136.92230012;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.140;-0.150;0.44433;;;;;;;;;;;;;0.44038;
0512;Elemento Item;0505;OUTROS BENEFICIOS PREVIDENCIARIOS DO SERVIDOR OU DO MILITAR - PECULIO E SEGURO COLETIVO;45428708.59;45428708.59;30031493.20;18226767.35;489;489;92901.244560327198;1.00000000000000000000;680458.36649334;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.007;-0.130;0.49721;;;;;;;;;;;;;0.44828;
0512;Elemento Item;0805;OUTROS BENEFICIOS ASSISTENCIAIS DO SERVIDOR E DO MILITAR - AUXILIO-NATALIDADE;7181052.01;7181052.01;6774445.00;6675359.00;503;503;14276.445347912525;1.00000000000000000000;71436.25797124;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.237;-0.129;0.40633;;;;;;;;;;;;;0.44868;
0512;Elemento Item;1314;OBRIGACOES PATRONAIS - OBRIGACAO PATRONAL - ENCARGOS POR PAGAMENTO EM ATRASO;1760885.06;1760885.06;1721164.37;1437525.16;202;202;8717.2527722772277228;1.00000000000000000000;57977.13602421;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.269;-0.147;0.39396;;;;;;;;;;;;;0.44157;
0512;Elemento Item;1317;OBRIGACOES PATRONAIS - INSS - DEMAIS DESPESAS;24059069.41;24059069.41;21944564.24;20257802.04;552;552;43585.270670289855;1.00000000000000000000;219548.03641362;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.136;-0.127;0.44591;;;;;;;;;;;;;0.44947;
0512;Elemento Item;0802;OUTROS BENEFICIOS ASSISTENCIAIS DO SERVIDOR E DO MILITAR - AUXILIO-FUNERAL;8404956.66;8404956.66;7664528.88;7544659.07;297;297;28299.517373737374;1.00000000000000000000;105734.56524834;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.229;-0.142;0.40943;;;;;;;;;;;;;0.44354;
0512;Elemento Item;0803;OUTROS BENEFICIOS ASSISTENCIAIS DO SERVIDOR E DO MILITAR - AUXILIO-CRECHE OU ASSISTENCIA PRE-ESCOLAR;861718.98;861718.98;967921.74;918133.64;1359;1359;634.0831346578366446;1.00000000000000000000;3083.847675907921;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.275;-0.078;0.39166;;;;;;;;;;;;;0.46891;
0512;Elemento Item;0018;AUXILIO FINANCEIRO A ESTUDANTES - SEM INFORMACAO;39555.07;39555.07;39555.07;39555.07;1;1;39555.070000000000;1.00000000000000000000;0;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.280;-0.160;0.38974;;;;;;;;;;;;;0.43644;
0512;Elemento Item;0037;LOCACAO DE MAO-DE-OBRA - SEM INFORMACAO;171396.95;171396.95;171396.95;171396.95;9;9;19044.105555555556;1.00000000000000000000;6658.155890274909;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.279;-0.159;0.39012;;;;;;;;;;;;;0.43683;
0512;Elemento Item;0804;OUTROS BENEFICIOS ASSISTENCIAIS DO SERVIDOR E DO MILITAR - INDENIZACAO SECURITARIA;350000.00;350000.00;350000.00;350000.00;6;6;58333.333333333333;1.00000000000000000000;44876.37339279;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.278;-0.159;0.39051;;;;;;;;;;;;;0.43683;
0512;Elemento Item;0051;OBRAS E INSTALACOES - SEM INFORMACAO;989556.37;989556.37;989556.37;989556.37;5;5;197911.274000000000;1.00000000000000000000;149060.27827719;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.274;-0.159;0.39204;;;;;;;;;;;;;0.43683;
0512;Elemento Item;3015;MATERIAL DE CONSUMO - MATERIAL FOTOGRAFICO, CINEMATOGRAFICO E DE COMUNICACAO;523806.64;523806.64;415267.46;129638.32;126;126;4157.1955555555555556;1.00000000000000000000;17848.12139260;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.277;-0.152;0.39089;;;;;;;;;;;;;0.43959;
0512;Elemento Item;3004;MATERIAL DE CONSUMO - MATERIAL GRAFICO E IMPRESSOS;1050342.84;1050342.84;561928.11;677406.82;138;138;7611.1800000000000000;1.00000000000000000000;31261.86883496;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.274;-0.151;0.39204;;;;;;;;;;;;;0.43999;
0512;Elemento Item;1325;OBRIGACOES PATRONAIS - OBRIGACAO PATRONAL - ADESAO AO PARCELAMENTO DECORRENTE DE LEI ESP.;5003897.95;5003897.95;4813969.69;4812497.64;159;159;31471.056289308176;1.00000000000000000000;63207.03267757;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.250;-0.150;0.40129;;;;;;;;;;;;;0.44038;
0512;Elemento Item;3016;MATERIAL DE CONSUMO - MATERIAL DE INFORMATICA;5686934.68;5686934.68;3556134.08;1377313.43;1800;1800;3159.4081555555555556;1.00000000000000000000;24519.69334357;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.246;-0.052;0.40284;;;;;;;;;;;;;0.47926;
0512;Elemento Item;3011;MATERIAL DE CONSUMO - MATERIAL ODONTOLOGICO;3446516.37;3446516.37;2790692.10;912626.01;325;325;10604.665753846154;1.00000000000000000000;117099.47685232;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.259;-0.140;0.39782;;;;;;;;;;;;;0.44433;
0512;Elemento Item;1903;AUXILIO-FARDAMENTO - AUXILIO-FARDAMENTO PAGO A PESSOAL CONTRATADO;4374943.38;4374943.38;4374943.38;4374943.38;54;54;81017.470000000000;1.00000000000000000000;117388.35224371;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.254;-0.156;0.39975;;;;;;;;;;;;;0.43802;
0512;Elemento Item;3001;MATERIAL DE CONSUMO - ARTIGOS PARA CONFECCAO E VESTUARIO;11333286.77;11333286.77;8775724.11;6183841.50;578;578;19607.762577854671;1.00000000000000000000;134206.60254188;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.212;-0.125;0.41605;;;;;;;;;;;;;0.45026;
0512;Elemento Item;3005;MATERIAL DE CONSUMO - MATERIAL PARA ESCRITORIO;7398193.24;7398193.24;4981268.53;3411313.14;3595;3595;2057.9118887343532684;1.00000000000000000000;15695.64252956;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.236;0.056;0.40672;;;;;;;;;;;;;0.52233;
0512;Elemento Item;3014;MATERIAL DE CONSUMO - MATERIAL RADIOLOGICO;1690992.56;1690992.56;1529235.03;591062.09;278;278;6082.7070503597122302;1.00000000000000000000;18109.27633421;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.270;-0.143;0.39358;;;;;;;;;;;;;0.44315;
0512;Elemento Item;3009;MATERIAL DE CONSUMO - FORRAGENS E OUTROS ALIMENTOS PARA ANIMAIS;2669755.25;2669755.25;2111666.09;1661846.96;346;346;7716.0556358381502890;1.00000000000000000000;27160.13583931;0;13302928128.00;758527;285;46676940.800000000000;2661.4982456140350877;166763226.6675;16674.65325611;-0.264;-0.139;0.39589;;;;;;;;;;;;;0.44473;
