grupo_id;grupo_descricao;codigo;descricao;soma;valor_empenhado;valor_liquidado;valor_pago;soma_qtde;n;media;media_qtde;desviopadrao;desviopadrao_qtde;soma_grupo;soma_qtde_grupo;n_grupo;media_grupo;media_qtde_grupo;desviopadrao_grupo;desviopadrao_qtde_grupo;padronizacao;padronizacao_qtde;distribuicao_normal;relevancia;criticidade;impacto;probabilidade;risco;relevancia_ai;criticidade_denuncias;criticidade_corregedoria;criticidade_relatorio_auditoria;criticidade_alertaorgao;criticidade_integridade;relevancia_idorc;distribuicao_normal_qtde;distribuicao_normal_qtde_inversa
0503;Unidade Orcamentaria;1271;SECRETARIA DE ESTADO DE CULTURA;10276527.95;10276527.95;15218354.06;18362804.43;702;702;14638.928703703704;1.00000000000000000000;134578.24839924;0;13302928128.00;758527;71;187365184.90140845;10683.478873239437;577091143.8296;41141.41320122;-0.307;-0.243;0.37942;;;;;;;;;;;;;0.40400;
0503;Unidade Orcamentaria;1521;CONTROLADORIA-GERAL DO ESTADO;3872546.45;3872546.45;3669595.32;3879440.52;399;399;9705.6302005012531328;1.00000000000000000000;26967.22041472;0;13302928128.00;758527;71;187365184.90140845;10683.478873239437;577091143.8296;41141.41320122;-0.318;-0.250;0.37524;;;;;;;;;;;;;0.40129;
0503;Unidade Orcamentaria;1911;EGE SEC.FAZENDA-ENCARGOS DIVERSOS;395255809.65;395255809.65;479535624.98;190779559.87;828;828;477362.088949275362;1.00000000000000000000;3198544.8711;0;13302928128.00;758527;71;187365184.90140845;10683.478873239437;577091143.8296;41141.41320122;0.360;-0.240;0.64058;;;;;;;;;;;;;0.40517;
0503;Unidade Orcamentaria;1502;CIDADE ADMINISTRATIVA;88703183.82;88703183.82;75256612.23;45104959.78;671;671;132195.504947839046;1.00000000000000000000;611477.15841689;0;13302928128.00;758527;71;187365184.90140845;10683.478873239437;577091143.8296;41141.41320122;-0.171;-0.243;0.43211;;;;;;;;;;;;;0.40400;
0503;Unidade Orcamentaria;1501;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;89448752.48;89448752.48;84522555.38;79327415.99;5189;5189;17238.148483330121;1.00000000000000000000;101190.49321767;0;13302928128.00;758527;71;187365184.90140845;10683.478873239437;577091143.8296;41141.41320122;-0.170;-0.134;0.43251;;;;;;;;;;;;;0.44670;
0503;Unidade Orcamentaria;1551;DEPARTAMENTO DE TRANSITO DE MINAS GERAIS;349028238.09;349028238.09;306341474.90;251824670.84;1446;1446;241374.991763485477;1.00000000000000000000;1141610.4864;0;13302928128.00;758527;71;187365184.90140845;10683.478873239437;577091143.8296;41141.41320122;0.280;-0.225;0.61026;;;;;;;;;;;;;0.41099;
0503;Unidade Orcamentaria;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43543686.87;43543686.87;37061576.63;35841633.56;2009;2009;21674.309044300647;1.00000000000000000000;140683.07631109;0;13302928128.00;758527;71;187365184.90140845;10683.478873239437;577091143.8296;41141.41320122;-0.249;-0.211;0.40168;;;;;;;;;;;;;0.41644;
0503;Unidade Orcamentaria;1071;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS;19090425.55;19090425.55;16588612.06;13581845.17;4013;4013;4757.1456640917019686;1.00000000000000000000;30738.74272420;0;13302928128.00;758527;71;187365184.90140845;10683.478873239437;577091143.8296;41141.41320122;-0.292;-0.162;0.38514;;;;;;;;;;;;;0.43565;
0503;Unidade Orcamentaria;1491;SECRETARIA DE ESTADO DE GOVERNO;44414330.63;44414330.63;53303716.75;55008734.34;2641;2641;16817.239920484665;1.00000000000000000000;152314.13587542;0;13302928128.00;758527;71;187365184.90140845;10683.478873239437;577091143.8296;41141.41320122;-0.248;-0.195;0.40207;;;;;;;;;;;;;0.42270;
0503;Unidade Orcamentaria;1371;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;51756582.67;51756582.67;49573990.60;43031326.31;3472;3472;14906.849847350230;1.00000000000000000000;154210.21522313;0;13302928128.00;758527;71;187365184.90140845;10683.478873239437;577091143.8296;41141.41320122;-0.235;-0.175;0.40710;;;;;;;;;;;;;0.43054;
